,date,time,x-pid,x-status,x-ctx,x-comment,hello,new
2412,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:121>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",User connected to server
2413,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:121>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:","Client.agent:WIN 26,0,0,137"
2414,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:121>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.ip:103.24.135.194
2415,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:121>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.pageUrl:
2416,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:122>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
2417,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:122>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
2418,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:122>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
2419,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:122>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
2420,2017-10-28,10:10:07,10356,(s)2641173,<10:10:07:122>,VIDEO,"[onConnect, Client:4702111234676310386, 103.24.135.194, Name:jmcesh1342, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Exited Function
2421,2017-10-28,10:10:11,10356,(s)2641173,<10:10:11:161>,VIDEO,"[poll:4702111235414507888,14.139.125.70,vnitnm1128]:",Polled from client. Printed only once in 100 polls.
2422,2017-10-28,10:10:31,10356,(s)2641173,<10:10:31:093>,VIDEO,"[poll:4702111235179626865,117.239.79.61,thistak1174]:",Polled from client. Printed only once in 100 polls.
2423,2017-10-28,10:10:31,10356,(s)2641173,<10:10:31:863>,VIDEO,"[poll:4702111234760196464,115.248.107.229,lmcsttk1094]:",Polled from client. Printed only once in 100 polls.
2424,2017-10-28,10:10:35,10356,(s)2641173,<10:10:35:846>,VIDEO,"[poll:4702111235213181297,103.89.255.122,tinitur1122]:",Polled from client. Printed only once in 100 polls.
2425,2017-10-28,10:10:39,10356,(s)2641173,<10:10:39:777>,VIDEO,"[poll:4702111235246735729,210.212.203.66,nmityk1105]:",Polled from client. Printed only once in 100 polls.
2426,2017-10-28,10:10:43,10356,(s)2641173,<10:10:43:266>,VIDEO,"[poll:4702111234743419249,14.139.241.85,manitbmp1001]:",Polled from client. Printed only once in 100 polls.
2427,2017-10-28,10:10:44,10356,(s)2641173,<10:10:44:468>,VIDEO,"[poll:4702111234693087601,27.54.181.182,scetsg1043]:",Polled from client. Printed only once in 100 polls.
2428,2017-10-28,10:10:45,10356,(s)2641173,<10:10:45:083>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
2429,2017-10-28,10:10:48,10356,(s)2641173,<10:10:48:138>,VIDEO,"[poll:4702111234273657201,103.218.170.107,tislkwb1263]:",Polled from client. Printed only once in 100 polls.
2430,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:459>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",Entered Function
2431,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:459>,VIDEO,[getUserNamefromClientName]:,Entered getUserNamefromClientName Function
2432,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:459>,VIDEO,[getUserNamefromClientName]:,"bwIndex:-1, bwDelimIndex:12,vnIndex  :13 ,name.length :19, VIEWER_SUFFIX.length6"
2433,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:459>,VIDEO,[getUserNamefromClientName]:,clientUserName:sistesmp1292
2434,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:459>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",length of stream list array:2
2435,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:460>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",for loop slist [object Object]
2436,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:460>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",for loop slist [object Object]
2437,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:460>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",Removed the stream :sistesmp1292_VIEWERfrom the list.The lenght of stream list array is :1
2438,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:460>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",clientConnection :4702111234189771121
2439,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:460>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",Called the stoppedStream function
2440,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:460>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",Length of c0
2441,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:460>,VIDEO,"[onUnpublish, Stream:sistesmp1292_VIEWER, IP:122.15.249.18, id:4702111234189771121, discFlag:false]:",Exited Function
2442,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:649>,VIDEO,"[onPublish, clientName:epmcektn1061, Stream:epmcektn1061_VIEWER, IP:210.212.247.178, id:4702111235179626863, discFlag:false]:",Entered Function
2443,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:649>,VIDEO,[onPublish]:,StreamArray length:0
2444,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:649>,VIDEO,[stopRecordingAndRenamePreviousStream]:,The The stream is: epmcektn1061_VIEWER
2445,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:649>,VIDEO,[onPublish]:,Calling stop record for the previous record for the stream.
2446,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:649>,VIDEO,[getUserNamefromClientName]:,Entered getUserNamefromClientName Function
2447,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:650>,VIDEO,[getUserNamefromClientName]:,"bwIndex:-1, bwDelimIndex:12,vnIndex  :13 ,name.length :19, VIEWER_SUFFIX.length6"
2448,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:650>,VIDEO,[getUserNamefromClientName]:,clientUserName:epmcektn1061
2449,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:650>,VIDEO,"[onPublish, clientName:epmcektn1061, Stream:epmcektn1061_VIEWER, IP:210.212.247.178, id:4702111235179626863, discFlag:false]:",clientUserName:epmcektn1061
2450,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:650>,VIDEO,"[onPublish, clientName:epmcektn1061, Stream:epmcektn1061_VIEWER, IP:210.212.247.178, id:4702111235179626863, discFlag:false]:",Called the startedStream function
2451,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:650>,VIDEO,"[onPublish, clientName:epmcektn1061, Stream:epmcektn1061_VIEWER, IP:210.212.247.178, id:4702111235179626863, discFlag:false]:",Added the stream( epmcektn1061_VIEWER )to the list. Number of streams are 2
2452,2017-10-28,10:10:50,10356,(s)2641173,<10:10:50:650>,VIDEO,"[onPublish, clientName:epmcektn1061, Stream:epmcektn1061_VIEWER, IP:210.212.247.178, id:4702111235179626863, discFlag:false]:",Exited Function
2453,2017-10-28,10:11:00,10356,(s)2641173,<10:11:00:697>,VIDEO,"[poll:4702111235414507889,14.139.187.225,secttn1045]:",Polled from client. Printed only once in 100 polls.
2454,2017-10-28,10:11:04,10356,(s)2641173,<10:11:04:840>,VIDEO,"[poll:4702111235364176239,103.78.159.78,sxccectn1026]:",Polled from client. Printed only once in 100 polls.
2455,2017-10-28,10:11:21,10356,(s)2641173,<10:11:21:526>,VIDEO,"[poll:4702111234827305328,124.124.111.33,nmsm1103]:",Polled from client. Printed only once in 100 polls.
2456,2017-10-28,10:11:32,10356,(s)2641173,<10:11:32:884>,VIDEO,"[poll:4702111234760196465,14.139.219.247,tuta1153]:",Polled from client. Printed only once in 100 polls.
2457,2017-10-28,10:11:38,10356,(s)2641173,<10:11:38:514>,VIDEO,"[poll:4702111234625978735,202.88.252.51,fistmk1077]:",Polled from client. Printed only once in 100 polls.
2458,2017-10-28,10:12:19,10356,(s)2641173,<10:12:19:461>,VIDEO,"[poll:4702111234827305327,14.139.60.9,nitkh1134]:",Polled from client. Printed only once in 100 polls.
2459,2017-10-28,10:12:31,10356,(s)2641173,<10:12:31:532>,VIDEO,"[poll:4702111234290434415,115.249.38.16,msecstn1013]:",Polled from client. Printed only once in 100 polls.
2460,2017-10-28,10:12:40,10356,(s)2641173,<10:12:40:683>,VIDEO,"[poll:4702111235263512945,119.226.116.42,smstckbup1247]:",Polled from client. Printed only once in 100 polls.
2461,2017-10-28,10:12:44,10356,(s)2641173,<10:12:44:025>,VIDEO,"[poll:4702111234474983794,118.185.28.170,ghrietwpm1197]:",Polled from client. Printed only once in 100 polls.
2462,2017-10-28,10:12:48,10356,(s)2641173,<10:12:48:859>,VIDEO,"[poll:4702111234659533167,103.90.157.27,gistgap1294]:",Polled from client. Printed only once in 100 polls.
2463,2017-10-28,10:12:50,10356,(s)2641173,<10:12:50:700>,VIDEO,"[poll:4702111234223325551,14.139.250.94,sgsitsimp1116]:",Polled from client. Printed only once in 100 polls.
2464,2017-10-28,10:12:51,10356,(s)2641173,<10:12:51:169>,VIDEO,"[poll:4702111234323988847,117.55.242.7,rkgitfwgup1254]:",Polled from client. Printed only once in 100 polls.
2465,2017-10-28,10:13:01,10356,(s)2641173,<10:13:01:113>,VIDEO,"[poll:4702111235011854704,223.31.210.10,sitbo1309]:",Polled from client. Printed only once in 100 polls.
2466,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:484>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Entered Function
2467,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:484>,VIDEO,"[disconnectPreviousConnections, Name:dcefnh1299: NewId:4702111234709864818: retryCounter:00-00-00-00-00-00-00-E0: NewIP:103.43.7.162: NewMacAddress:[object Object]]:",Entered Function
2468,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:484>,VIDEO,"[disconnectPreviousConnections, Name:dcefnh1299: NewId:4702111234709864818: retryCounter:00-00-00-00-00-00-00-E0: NewIP:103.43.7.162: NewMacAddress:[object Object]]:",Current number of clients:67
2469,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:484>,VIDEO,"[disconnectPreviousConnections, Name:dcefnh1299: NewId:4702111234709864818: retryCounter:00-00-00-00-00-00-00-E0: NewIP:103.43.7.162: NewMacAddress:[object Object]]:",Exited Function
2470,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:485>,VIDEO,"[disconnectPreviousConnections, Name:dcefnh1299_flix: NewId:4702111234709864818: retryCounter:00-00-00-00-00-00-00-E0: NewIP:103.43.7.162: NewMacAddress:[object Object]]:",Entered Function
2471,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:485>,VIDEO,"[disconnectPreviousConnections, Name:dcefnh1299_flix: NewId:4702111234709864818: retryCounter:00-00-00-00-00-00-00-E0: NewIP:103.43.7.162: NewMacAddress:[object Object]]:",Current number of clients:67
2472,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:485>,VIDEO,"[disconnectPreviousConnections, Name:dcefnh1299_flix: NewId:4702111234709864818: retryCounter:00-00-00-00-00-00-00-E0: NewIP:103.43.7.162: NewMacAddress:[object Object]]:",Exited Function
2473,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:486>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",User connected to server
2474,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:486>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:","Client.agent:WIN 17,0,0,188"
2475,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:486>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.ip:103.43.7.162
2476,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:486>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.pageUrl:
2477,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:486>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
2478,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:486>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
2479,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:486>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
2480,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:487>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
2481,2017-10-28,10:13:08,10356,(s)2641173,<10:13:08:487>,VIDEO,"[onConnect, Client:4702111234709864818, 103.43.7.162, Name:dcefnh1299, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Exited Function
2482,2017-10-28,10:13:16,10356,(s)2641173,<10:13:16:582>,VIDEO,"[poll:4702111234844082545,115.248.19.162,krctttn1313]:",Polled from client. Printed only once in 100 polls.
2483,2017-10-28,10:13:21,10356,(s)2641173,<10:13:21:05>,VIDEO,"[poll:4702111234273657200,117.240.115.98,ictbmp1200]:",Polled from client. Printed only once in 100 polls.
2484,2017-10-28,10:13:24,10356,(s)2641173,<10:13:24:580>,VIDEO,"[poll:4702111234256879984,112.133.198.46,ksscetbk1242]:",Polled from client. Printed only once in 100 polls.
2485,2017-10-28,10:13:26,10356,(s)2641173,<10:13:26:160>,VIDEO,"[poll:4702111234860859761,49.248.112.42,vpcebm1015]:",Polled from client. Printed only once in 100 polls.
2486,2017-10-28,10:13:41,10356,(s)2641173,<10:13:41:157>,VIDEO,"[poll:4702111234508538226,103.196.8.115,retcbup1223]:",Polled from client. Printed only once in 100 polls.
2487,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:471>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Entered Function
2488,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:472>,VIDEO,"[disconnectPreviousConnections, Name:ncp1106: NewId:4702111234743419250: retryCounter:0A-00-27-00-00-13: NewIP:14.139.60.233: NewMacAddress:[object Object]]:",Entered Function
2489,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:472>,VIDEO,"[disconnectPreviousConnections, Name:ncp1106: NewId:4702111234743419250: retryCounter:0A-00-27-00-00-13: NewIP:14.139.60.233: NewMacAddress:[object Object]]:",Current number of clients:68
2490,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:472>,VIDEO,"[disconnectPreviousConnections, Name:ncp1106: NewId:4702111234743419250: retryCounter:0A-00-27-00-00-13: NewIP:14.139.60.233: NewMacAddress:[object Object]]:",Exited Function
2491,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:472>,VIDEO,"[disconnectPreviousConnections, Name:ncp1106_flix: NewId:4702111234743419250: retryCounter:0A-00-27-00-00-13: NewIP:14.139.60.233: NewMacAddress:[object Object]]:",Entered Function
2492,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:472>,VIDEO,"[disconnectPreviousConnections, Name:ncp1106_flix: NewId:4702111234743419250: retryCounter:0A-00-27-00-00-13: NewIP:14.139.60.233: NewMacAddress:[object Object]]:",Current number of clients:68
2493,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:472>,VIDEO,"[disconnectPreviousConnections, Name:ncp1106_flix: NewId:4702111234743419250: retryCounter:0A-00-27-00-00-13: NewIP:14.139.60.233: NewMacAddress:[object Object]]:",Exited Function
2494,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:473>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",User connected to server
2495,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:473>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:","Client.agent:WIN 23,0,0,162"
2496,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:473>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Client.ip:14.139.60.233
2497,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:473>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Client.pageUrl:
2498,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:473>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
2499,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:473>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
2500,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:474>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Client.virtualKey:
2501,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:474>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Client.virtualKey:
2502,2017-10-28,10:13:45,10356,(s)2641173,<10:13:45:474>,VIDEO,"[onConnect, Client:4702111234743419250, 14.139.60.233, Name:ncp1106, Retry:0A-00-27-00-00-13, hardwareAddress:[object Object]]:",Exited Function
2503,2017-10-28,10:13:49,10356,(s)2641173,<10:13:49:062>,VIDEO,"[poll:4702111234542092658,117.211.98.80,rcetctn1111]:",Polled from client. Printed only once in 100 polls.
2504,2017-10-28,10:13:53,10356,(s)2641173,<10:13:53:439>,VIDEO,"[poll:4702111234693087599,14.139.236.46,dcrustmh1064]:",Polled from client. Printed only once in 100 polls.
2505,2017-10-28,10:13:53,10356,(s)2641173,<10:13:53:541>,VIDEO,"[poll:4702111235179626863,210.212.247.178,epmcektn1061]:",Polled from client. Printed only once in 100 polls.
2506,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:932>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Entered Function
2507,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:932>,VIDEO,"[disconnectPreviousConnections, Name:jecjmp1037: NewId:4702111234760196466: retryCounter:40-8D-5C-24-14-8E: NewIP:210.212.148.113: NewMacAddress:[object Object]]:",Entered Function
2508,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:932>,VIDEO,"[disconnectPreviousConnections, Name:jecjmp1037: NewId:4702111234760196466: retryCounter:40-8D-5C-24-14-8E: NewIP:210.212.148.113: NewMacAddress:[object Object]]:",Current number of clients:69
2509,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:932>,VIDEO,"[disconnectPreviousConnections, Name:jecjmp1037: NewId:4702111234760196466: retryCounter:40-8D-5C-24-14-8E: NewIP:210.212.148.113: NewMacAddress:[object Object]]:",Exited Function
2510,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:932>,VIDEO,"[disconnectPreviousConnections, Name:jecjmp1037_flix: NewId:4702111234760196466: retryCounter:40-8D-5C-24-14-8E: NewIP:210.212.148.113: NewMacAddress:[object Object]]:",Entered Function
2511,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:933>,VIDEO,"[disconnectPreviousConnections, Name:jecjmp1037_flix: NewId:4702111234760196466: retryCounter:40-8D-5C-24-14-8E: NewIP:210.212.148.113: NewMacAddress:[object Object]]:",Current number of clients:69
2512,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:933>,VIDEO,"[disconnectPreviousConnections, Name:jecjmp1037_flix: NewId:4702111234760196466: retryCounter:40-8D-5C-24-14-8E: NewIP:210.212.148.113: NewMacAddress:[object Object]]:",Exited Function
2513,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",User connected to server
2514,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:","Client.agent:WIN 17,0,0,188"
2515,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Client.ip:210.212.148.113
2516,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Client.pageUrl:
2517,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
2518,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
2519,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Client.virtualKey:
2520,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:934>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Client.virtualKey:
2521,2017-10-28,10:14:13,10356,(s)2641173,<10:14:13:935>,VIDEO,"[onConnect, Client:4702111234760196466, 210.212.148.113, Name:jecjmp1037, Retry:40-8D-5C-24-14-8E, hardwareAddress:[object Object]]:",Exited Function
2522,2017-10-28,10:14:14,10356,(s)2641173,<10:14:14:686>,VIDEO,"[poll:4702111234474983792,14.139.97.84,kailash]:",Polled from client. Printed only once in 100 polls.
2523,2017-10-28,10:14:28,10356,(s)2641173,<10:14:28:207>,VIDEO,"[poll:4702111235146072432,117.239.46.146,sscepm1260]:",Polled from client. Printed only once in 100 polls.
2524,2017-10-28,10:14:34,10356,(s)2641173,<10:14:34:871>,VIDEO,"[poll:4702111234542092655,122.252.231.138,gituk1210]:",Polled from client. Printed only once in 100 polls.
2525,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:950>,VIDEO,"[onConnect, Client:4702111234810528114, 14.139.241.85, Name:manitbmp1001, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Entered Function
2526,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:950>,VIDEO,"[disconnectPreviousConnections, Name:manitbmp1001: NewId:4702111234810528114: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.241.85: NewMacAddress:[object Object]]:",Entered Function
2527,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:950>,VIDEO,"[disconnectPreviousConnections, Name:manitbmp1001: NewId:4702111234810528114: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.241.85: NewMacAddress:[object Object]]:",Current number of clients:70
2528,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:951>,VIDEO,"[disconnectConnectionO Client:4702111234743419249,14.139.241.85,manitbmp1001]:",Entered Function
2529,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:951>,VIDEO,"[disconnectConnectionO Client:4702111234743419249,14.139.241.85,manitbmp1001]:",Called clear interval
2530,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:951>,VIDEO,"[disconnectConnectionO Client:4702111234743419249,14.139.241.85,manitbmp1001]:",Exited Function
2531,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:951>,VIDEO,"[disconnectPreviousConnections, Name:manitbmp1001: NewId:4702111234810528114: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.241.85: NewMacAddress:[object Object]]:",DisconnectIntervalId:undefined
2532,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:951>,VIDEO,"[disconnectPreviousConnections, Name:manitbmp1001: NewId:4702111234810528114: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.241.85: NewMacAddress:[object Object]]:",Exited Function
2533,2017-10-28,10:14:39,10356,(s)2641173,<10:14:39:951>,VIDEO,"[disconnectPreviousConnections, Name:manitbmp1001_flix: NewId:4702111234810528114: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.241.85: NewMacAddress:[object Object]]:",Entered Function
